Scenes/Video_1_Scenes/video1_life_at_usc-Scene-001.mp4,194.43333333333334
Scenes/Video_1_Scenes/video1_life_at_usc-Scene-003.mp4,416.06666666666666
Scenes/Video_1_Scenes/video1_life_at_usc-Scene-004.mp4,96.6
Scenes/Video_1_Scenes/video1_life_at_usc-Scene-005.mp4,29.966666666666665
Scenes/Video_1_Scenes/video1_life_at_usc-Scene-006.mp4,45.766666666666666
Scenes/Video_1_Scenes/video1_life_at_usc-Scene-007.mp4,125.73333333333333
Scenes/Video_1_Scenes/video1_life_at_usc-Scene-008.mp4,41.46666666666667
Scenes/Video_2_Scenes/video2_frozen_food-Scene-109.mp4,20.933333333333334
Scenes/Video_2_Scenes/video2_frozen_food-Scene-178.mp4,36.2
Scenes/Video_3_Scenes/video3_japanese_food-Scene-012.mp4,33.733333333333334
Scenes/Video_3_Scenes/video3_japanese_food-Scene-013.mp4,41.06666666666667
Scenes/Video_3_Scenes/video3_japanese_food-Scene-070.mp4,26.666666666666668
Scenes/Video_3_Scenes/video3_japanese_food-Scene-091.mp4,21.766666666666666
Scenes/Video_3_Scenes/video3_japanese_food-Scene-092.mp4,29.533333333333335
Scenes/Video_4_Scenes/video4_short_film_animated-Scene-004.mp4,35.63333333333333
Scenes/Video_4_Scenes/video4_short_film_animated-Scene-148.mp4,30.433333333333334
Scenes/Video_4_Scenes/video4_short_film_animated-Scene-158.mp4,69.36666666666666
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-032.mp4,29.666666666666668
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-037.mp4,24.233333333333334
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-049.mp4,27.3
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-055.mp4,26.833333333333332
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-057.mp4,30.5
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-093.mp4,21.066666666666666
Scenes/Video_5_Scenes/video5_fabulous_ad-Scene-107.mp4,29.166666666666668
Scenes/Video_6_Scenes/video6_tedx-Scene-011.mp4,24.4
Scenes/Video_6_Scenes/video6_tedx-Scene-014.mp4,61.7
Scenes/Video_6_Scenes/video6_tedx-Scene-015.mp4,39.7
Scenes/Video_6_Scenes/video6_tedx-Scene-017.mp4,53.7
Scenes/Video_6_Scenes/video6_tedx-Scene-018.mp4,29.266666666666666
Scenes/Video_6_Scenes/video6_tedx-Scene-019.mp4,71.3
Scenes/Video_6_Scenes/video6_tedx-Scene-020.mp4,22.1
Scenes/Video_6_Scenes/video6_tedx-Scene-033.mp4,31.1
Scenes/Video_6_Scenes/video6_tedx-Scene-034.mp4,32.766666666666666
Scenes/Video_6_Scenes/video6_tedx-Scene-036.mp4,31.6
Scenes/Video_6_Scenes/video6_tedx-Scene-038.mp4,21.366666666666667
Scenes/Video_6_Scenes/video6_tedx-Scene-040.mp4,55.86666666666667
Scenes/Video_6_Scenes/video6_tedx-Scene-046.mp4,30.8
Scenes/Video_8_Scenes/video8_the_line-Scene-133.mp4,21.833333333333332
Scenes/Video_9_Scenes/video9_boots-Scene-043.mp4,42.43333333333333
Scenes/Video_9_Scenes/video9_boots-Scene-044.mp4,60.233333333333334
Scenes/Video_9_Scenes/video9_boots-Scene-045.mp4,95.83333333333333
Scenes/Video_10_Scenes/video10_mars-Scene-001.mp4,30.9
Scenes/Video_10_Scenes/video10_mars-Scene-007.mp4,32.1
Scenes/Video_10_Scenes/video10_mars-Scene-020.mp4,21.633333333333333
Scenes/Video_10_Scenes/video10_mars-Scene-021.mp4,25.6
Scenes/Video_10_Scenes/video10_mars-Scene-023.mp4,26.166666666666668
Scenes/Video_10_Scenes/video10_mars-Scene-030.mp4,24.166666666666668
Scenes/Video_10_Scenes/video10_mars-Scene-032.mp4,23.3
Scenes/Video_10_Scenes/video10_mars-Scene-080.mp4,27.466666666666665
Scenes/Video_10_Scenes/video10_mars-Scene-084.mp4,27.7
Scenes/Video_10_Scenes/video10_mars-Scene-103.mp4,42.333333333333336
Scenes/Video_11_Scenes/video11_cartoon-Scene-180.mp4,25.966666666666665
Scenes/Video_12_Scenes/video12_basketball-Scene-001.mp4,49.766666666666666
Scenes/Video_12_Scenes/video12_basketball-Scene-006.mp4,52.766666666666666
Scenes/Video_12_Scenes/video12_basketball-Scene-007.mp4,127.2
Scenes/Video_12_Scenes/video12_basketball-Scene-010.mp4,21.033333333333335
Scenes/Video_12_Scenes/video12_basketball-Scene-011.mp4,33.6
Scenes/Video_12_Scenes/video12_basketball-Scene-012.mp4,132.83333333333334
Scenes/Video_12_Scenes/video12_basketball-Scene-018.mp4,51.93333333333333
Scenes/Video_13_Scenes/video13_home_decor-Scene-001.mp4,42.833333333333336
Scenes/Video_13_Scenes/video13_home_decor-Scene-062.mp4,22.433333333333334
Scenes/Video_13_Scenes/video13_home_decor-Scene-217.mp4,23.866666666666667
Scenes/Video_16_Scenes/video16_video_diary-Scene-067.mp4,93.63333333333334
Scenes/Video_16_Scenes/video16_video_diary-Scene-068.mp4,56.333333333333336
Scenes/Video_16_Scenes/video16_video_diary-Scene-120.mp4,121.5
Scenes/Video_16_Scenes/video16_video_diary-Scene-123.mp4,49.233333333333334
Scenes/Video_20_Scenes/video20_hair-Scene-028.mp4,21.466666666666665
Scenes/Video_20_Scenes/video20_hair-Scene-167.mp4,20.533333333333335